Cluster ID,Link Score,source file,Cluster ID,Link Score,source file,Id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
869,0.50158757,0,869,0.50158757,0,215,1,CASH_OUT,252908.87,C1557989809,0,0,C33524623,919763.4,1517262.16,0,0
868,0.50158757,0,868,0.50158757,0,216,1,CASH_OUT,64489.64,C146874094,0,0,C1297685781,398424.59,16997.22,0,0
867,0.50158757,0,867,0.50158757,0,217,1,CASH_OUT,171369.73,C2123222442,0,0,C451111351,1122370.94,3940085.21,0,0
866,0.50158757,0,866,0.50158757,0,218,1,PAYMENT,4493.29,C1746570062,8258,3764.71,M1555990397,0,0,0,0
865,0.50158757,0,865,0.50158757,0,219,1,PAYMENT,12121.5,C1544078442,97058,84936.5,M1291367132,0,0,0,0
863,0.50158757,0,863,0.50158757,0,220,1,PAYMENT,2278.19,C1887699190,290,0,M1479140596,0,0,0,0
862,0.50158757,0,862,0.50158757,0,221,1,PAYMENT,7707.44,C1108889615,99827,92119.56,M1275028674,0,0,0,0
861,0.50158757,0,861,0.50158757,0,222,1,PAYMENT,4013.02,C455888635,92119.56,88106.55,M204805934,0,0,0,0
860,0.50158757,0,860,0.50158757,0,223,1,PAYMENT,5775.15,C204322447,132329,126553.85,M1019484860,0,0,0,0
859,0.50158757,0,859,0.50158757,0,224,1,PAYMENT,4843.93,C1164365897,51718,46874.07,M1640899500,0,0,0,0
858,0.50158757,0,858,0.50158757,0,225,1,PAYMENT,2397.82,C3565780,20421,18023.18,M473666452,0,0,0,0
857,0.50158757,0,857,0.50158757,0,226,1,PAYMENT,4391.44,C1865219266,228,0,M2138005960,0,0,0,0
856,0.50158757,0,856,0.50158757,0,227,1,DEBIT,4497.87,C1278002745,107388,102890.13,C510113906,19053,5417.23,0,0
855,0.50158757,0,855,0.50158757,0,228,1,PAYMENT,7452.89,C214649627,102397,94944.11,M67730604,0,0,0,0
854,0.50158757,0,854,0.50158757,0,229,1,PAYMENT,3930.81,C15477956,6032,2101.19,M710623214,0,0,0,0
852,0.50158757,0,852,0.50158757,0,230,1,CASH_OUT,71532.24,C2082351661,2101.19,0,C1810132623,74956,97128.19,0,0
851,0.50158757,0,851,0.50158757,0,231,1,CASH_OUT,61159.51,C859690270,0,0,C476402209,340334.22,51513.44,0,0
850,0.50158757,0,850,0.50158757,0,232,1,CASH_OUT,12401.9,C1389774257,0,0,C1096283470,349763,0,0,0
849,0.50158757,0,849,0.50158757,0,233,1,CASH_OUT,32702.61,C553759818,0,0,C75457651,253053,31469.78,0,0
848,0.50158757,0,848,0.50158757,0,234,1,PAYMENT,6926.67,C751021317,152927,146000.33,M1896552614,0,0,0,0
847,0.50158757,0,847,0.50158757,0,235,1,PAYMENT,893.57,C294658299,10676,9782.43,M1033856359,0,0,0,0
846,0.50158757,0,846,0.50158757,0,236,1,TRANSFER,480222.51,C201677908,11110,0,C451111351,1293740.67,3940085.21,0,0
845,0.50158757,0,845,0.50158757,0,237,1,PAYMENT,3608.41,C635611994,11150,7541.59,M904253669,0,0,0,0
844,0.50158757,0,844,0.50158757,0,238,1,PAYMENT,5946.79,C1930903395,7541.59,1594.8,M1431710377,0,0,0,0
843,0.50158757,0,843,0.50158757,0,239,1,PAYMENT,6099.96,C1700721442,42133,36033.04,M2116511124,0,0,0,0
841,0.50158757,0,841,0.50158757,0,240,1,PAYMENT,372.34,C872522004,65254,64881.66,M1348916831,0,0,0,0
840,0.50158757,0,840,0.50158757,0,241,1,PAYMENT,4635.18,C1110698130,6313782.05,6309146.87,M125644421,0,0,0,0
839,0.50158757,0,839,0.50158757,0,242,1,PAYMENT,1267.97,C1053632127,6309146.87,6307878.9,M1493158871,0,0,0,0
838,0.50158757,0,838,0.50158757,0,243,1,PAYMENT,6911.99,C89509666,6307878.9,6300966.92,M1806880779,0,0,0,0
837,0.50158757,0,837,0.50158757,0,244,1,PAYMENT,1795.67,C1016856028,6300966.92,6299171.25,M446445803,0,0,0,0
836,0.50158757,0,836,0.50158757,0,245,1,PAYMENT,3199.06,C832292933,6299171.25,6295972.18,M1280603381,0,0,0,0
835,0.50158757,0,835,0.50158757,0,246,1,PAYMENT,10265.17,C792855998,6295972.18,6285707.02,M1424108509,0,0,0,0
834,0.50158757,0,834,0.50158757,0,247,1,PAYMENT,9029.12,C1003755748,25480,16450.88,M1414013111,0,0,0,0
833,0.50158757,0,833,0.50158757,0,248,1,PAYMENT,7600.57,C1805164661,50747,43146.43,M778162712,0,0,0,0
832,0.50158757,0,832,0.50158757,0,249,1,PAYMENT,2057.71,C896138248,25132,23074.29,M548482954,0,0,0,0
830,0.50158757,0,830,0.50158757,0,250,1,PAYMENT,3823.08,C243575009,10382,6558.92,M777341499,0,0,0,0
829,0.50158757,0,829,0.50158757,0,251,1,TRANSFER,2806,C1420196421,2806,0,C972765878,0,0,1,0
828,0.50158757,0,828,0.50158757,0,252,1,CASH_OUT,2806,C2101527076,2806,0,C1007251739,26202,0,1,0
827,0.50158757,0,827,0.50158757,0,253,1,PAYMENT,6737.2,C1454026445,624,0,M1378497201,0,0,0,0
826,0.50158757,0,826,0.50158757,0,254,1,PAYMENT,9161.98,C892931811,11128,1966.02,M1577167234,0,0,0,0
825,0.50158757,0,825,0.50158757,0,255,1,PAYMENT,1239.06,C1574873161,396386,395146.94,M1591916281,0,0,0,0
824,0.50158757,0,824,0.50158757,0,256,1,PAYMENT,365,C600958416,319,0,M1884231057,0,0,0,0
823,0.50158757,0,823,0.50158757,0,257,1,PAYMENT,5237.54,C1492875057,27105,21867.46,M333793193,0,0,0,0
822,0.50158757,0,822,0.50158757,0,258,1,PAYMENT,2618.76,C1068945248,21867.46,19248.7,M937277082,0,0,0,0
821,0.50158757,0,821,0.50158757,0,259,1,PAYMENT,339.82,C882646447,12076,11736.18,M234740890,0,0,0,0
819,0.50158757,0,819,0.50158757,0,260,1,DEBIT,1393.46,C79290250,100068,98674.54,C1076835071,26446,318637.36,0,0
818,0.50158757,0,818,0.50158757,0,261,1,PAYMENT,2731.37,C1586151649,17540,14808.63,M179294202,0,0,0,0
817,0.50158757,0,817,0.50158757,0,262,1,PAYMENT,8364.73,C1767230265,81,0,M593103894,0,0,0,0
816,0.50158757,0,816,0.50158757,0,263,1,PAYMENT,6598.71,C727666004,16392,9793.29,M1601935322,0,0,0,0
815,0.50158757,0,815,0.50158757,0,264,1,PAYMENT,4304.58,C414225167,10708,6403.42,M1803093683,0,0,0,0
814,0.50158757,0,814,0.50158757,0,265,1,PAYMENT,2867.14,C975033189,943,0,M962287291,0,0,0,0
813,0.50158757,0,813,0.50158757,0,266,1,PAYMENT,2946.38,C628064884,0,0,M109069556,0,0,0,0
812,0.50158757,0,812,0.50158757,0,267,1,PAYMENT,507.12,C1389509050,87005,86497.88,M828326869,0,0,0,0
811,0.50158757,0,811,0.50158757,0,268,1,PAYMENT,3020.86,C1761217448,50361,47340.14,M1817789863,0,0,0,0
810,0.50158757,0,810,0.50158757,0,269,1,PAYMENT,8948.03,C788905599,11137,2188.97,M1678709153,0,0,0,0
808,0.50158757,0,808,0.50158757,0,270,1,CASH_OUT,280877.92,C1544614339,2188.97,0,C1297685781,462914.23,16997.22,0,0
807,0.50158757,0,807,0.50158757,0,271,1,PAYMENT,1084.9,C2059592603,13727,12642.1,M2016828666,0,0,0,0
806,0.50158757,0,806,0.50158757,0,272,1,PAYMENT,9456.69,C1688782916,12642.1,3185.41,M1064154107,0,0,0,0
805,0.50158757,0,805,0.50158757,0,273,1,PAYMENT,5812.36,C1390301622,3185.41,0,M415565467,0,0,0,0
804,0.50158757,0,804,0.50158757,0,274,1,TRANSFER,157883.07,C973936431,46547,0,C1335050193,72793,353532.56,0,0
803,0.50158757,0,803,0.50158757,0,275,1,PAYMENT,2734.77,C1756207614,4511,1776.23,M1214133948,0,0,0,0
802,0.50158757,0,802,0.50158757,0,276,1,CASH_OUT,102153.86,C2015301874,1776.23,0,C1335050193,230676.07,353532.56,0,0
801,0.50158757,0,801,0.50158757,0,277,1,PAYMENT,584.52,C712627377,15479,14894.48,M782228073,0,0,0,0
800,0.50158757,0,800,0.50158757,0,278,1,PAYMENT,6113.14,C399373008,15629,9515.86,M391506011,0,0,0,0
799,0.50158757,0,799,0.50158757,0,279,1,CASH_OUT,369989.2,C1936550492,9515.86,0,C1789550256,518243.06,4619798.56,0,0
797,0.50158757,0,797,0.50158757,0,280,1,CASH_OUT,215338.28,C594651850,0,0,C75457651,285755.61,31469.78,0,0
796,0.50158757,0,796,0.50158757,0,281,1,CASH_OUT,65521.42,C1532139270,0,0,C920011586,93337.06,0,0,0
795,0.50158757,0,795,0.50158757,0,282,1,CASH_OUT,116977.58,C1677568775,0,0,C1740000325,191043.06,1363368.51,0,0
794,0.50158757,0,794,0.50158757,0,283,1,CASH_OUT,262392.36,C2069500590,0,0,C2083562754,457286.01,1186556.81,0,0
793,0.50158757,0,793,0.50158757,0,284,1,CASH_OUT,51121.05,C1431556341,0,0,C1740000325,308020.64,1363368.51,0,0
792,0.50158757,0,792,0.50158757,0,285,1,CASH_OUT,202624.59,C452364286,0,0,C985934102,1056495.21,971418.91,0,0
791,0.50158757,0,791,0.50158757,0,286,1,CASH_OUT,118235.16,C350069300,0,0,C1335050193,332829.93,353532.56,0,0
790,0.50158757,0,790,0.50158757,0,287,1,CASH_OUT,118056.71,C1060703587,0,0,C757108857,272906.49,0,0,0
789,0.50158757,0,789,0.50158757,0,288,1,CASH_OUT,498960.91,C1957078537,0,0,C1360767589,608612.15,2107965.39,0,0
788,0.50158757,0,788,0.50158757,0,289,1,CASH_OUT,691738.36,C1514214932,0,0,C1590550415,6285707.02,1.92E+07,0,0
786,0.50158757,0,786,0.50158757,0,290,1,CASH_OUT,58820.08,C594858858,0,0,C1360767589,1107573.06,2107965.39,0,0
785,0.50158757,0,785,0.50158757,0,291,1,PAYMENT,4419.04,C1423016050,52951,48531.96,M352776719,0,0,0,0
784,0.50158757,0,784,0.50158757,0,292,1,PAYMENT,4270.02,C1202042637,9516,5245.98,M1112527632,0,0,0,0
783,0.50158757,0,783,0.50158757,0,293,1,PAYMENT,3007.83,C440736059,49905,46897.17,M955324150,0,0,0,0
782,0.50158757,0,782,0.50158757,0,294,1,PAYMENT,1824.59,C1384563514,25138,23313.41,M1852661033,0,0,0,0
781,0.50158757,0,781,0.50158757,0,295,1,PAYMENT,993.46,C1548946718,19448,18454.54,M1814423236,0,0,0,0
780,0.50158757,0,780,0.50158757,0,296,1,CASH_OUT,302693.14,C140404585,18454.54,0,C1688019098,306239.03,97263.78,0,0
779,0.50158757,0,779,0.50158757,0,297,1,PAYMENT,1445.06,C207546206,10892,9446.94,M1218519094,0,0,0,0
778,0.50158757,0,778,0.50158757,0,298,1,PAYMENT,4059.25,C200404000,4186,126.75,M1894758168,0,0,0,0
777,0.50158757,0,777,0.50158757,0,299,1,PAYMENT,3417.18,C191945292,126.75,0,M1242688388,0,0,0,0
774,0.50158757,0,774,0.50158757,0,300,1,DEBIT,3428.95,C1317375498,147798,144369.05,C665576141,1534657.01,5515763.34,0,0
773,0.50158757,0,773,0.50158757,0,301,1,PAYMENT,5580.98,C1130346421,7781,2200.02,M1316005672,0,0,0,0
772,0.50158757,0,772,0.50158757,0,302,1,DEBIT,3455.85,C192428201,3509,53.15,C401424608,1333014.31,1178808.14,0,0
771,0.50158757,0,771,0.50158757,0,303,1,PAYMENT,7265.63,C1768882706,14508,7242.37,M1463022229,0,0,0,0
770,0.50158757,0,770,0.50158757,0,304,1,PAYMENT,3852.64,C472991420,1449076.27,1445223.63,M1455855843,0,0,0,0
769,0.50158757,0,769,0.50158757,0,305,1,PAYMENT,7870.29,C1202220987,1445223.63,1437353.34,M256346753,0,0,0,0
768,0.50158757,0,768,0.50158757,0,306,1,DEBIT,12872.92,C425015667,11197,0,C466505482,51885,0,0,0
767,0.50158757,0,767,0.50158757,0,307,1,PAYMENT,6675.34,C2075568954,10107,3431.66,M2145896000,0,0,0,0
766,0.50158757,0,766,0.50158757,0,308,1,CASH_OUT,410201.89,C1279740095,21448,0,C1750905143,61613,424250.45,0,0
765,0.50158757,0,765,0.50158757,0,309,1,PAYMENT,13310.78,C2095677157,0,0,M852026681,0,0,0,0
763,0.50158757,0,763,0.50158757,0,310,1,PAYMENT,664.35,C1943855334,102983,102318.65,M94919826,0,0,0,0
762,0.50158757,0,762,0.50158757,0,311,1,PAYMENT,2130.3,C847320212,10958,8827.7,M1201004240,0,0,0,0
761,0.50158757,0,761,0.50158757,0,312,1,PAYMENT,7771.4,C1406848276,8827.7,1056.3,M349259569,0,0,0,0
760,0.50158757,0,760,0.50158757,0,313,1,PAYMENT,36349.35,C785306763,1056.3,0,M1204088028,0,0,0,0
759,0.50158757,0,759,0.50158757,0,314,1,PAYMENT,749.34,C1123236701,0,0,M1552221437,0,0,0,0
758,0.50158757,0,758,0.50158757,0,315,1,PAYMENT,2340.34,C79161706,0,0,M1685407532,0,0,0,0
757,0.50158757,0,757,0.50158757,0,316,1,PAYMENT,9686.85,C1057468716,0,0,M1272051933,0,0,0,0
756,0.50158757,0,756,0.50158757,0,317,1,PAYMENT,15785.85,C1888924788,0,0,M1041547629,0,0,0,0
755,0.50158757,0,755,0.50158757,0,318,1,PAYMENT,9006.78,C1016633682,0,0,M2018220300,0,0,0,0
754,0.50158757,0,754,0.50158757,0,319,1,PAYMENT,9014.95,C1027319653,0,0,M633079302,0,0,0,0
752,0.50158757,0,752,0.50158757,0,320,1,PAYMENT,14420.66,C1561745898,0,0,M2033268925,0,0,0,0
751,0.50158757,0,751,0.50158757,0,321,1,PAYMENT,4802.31,C424786033,0,0,M1545077099,0,0,0,0
750,0.50158757,0,750,0.50158757,0,322,1,PAYMENT,28527.44,C867093003,0,0,M1135278099,0,0,0,0
749,0.50158757,0,749,0.50158757,0,323,1,PAYMENT,4182.93,C1470911015,0,0,M1268974304,0,0,0,0
748,0.50158757,0,748,0.50158757,0,324,1,PAYMENT,4088.21,C244872973,0,0,M451312813,0,0,0,0
747,0.50158757,0,747,0.50158757,0,325,1,PAYMENT,8491.9,C795748540,0,0,M2081000371,0,0,0,0
746,0.50158757,0,746,0.50158757,0,326,1,DEBIT,6666.78,C837073696,11876,5209.22,C655381473,24777,189534.74,0,0
745,0.50158757,0,745,0.50158757,0,327,1,PAYMENT,6536.86,C416201381,17319,10782.14,M1178290888,0,0,0,0
744,0.50158757,0,744,0.50158757,0,328,1,CASH_OUT,40684.97,C1985938863,10782.14,0,C1291286504,49530,66575.5,0,0
743,0.50158757,0,743,0.50158757,0,329,1,PAYMENT,1553.21,C1660325375,31516,29962.79,M251664534,0,0,0,0
741,0.50158757,0,741,0.50158757,0,330,1,DEBIT,7344.92,C334593716,0,0,C485041780,185432,0,0,0
740,0.50158757,0,740,0.50158757,0,331,1,CASH_OUT,106267.21,C487416600,0,0,C476800120,241106.05,49864.36,0,0
739,0.50158757,0,739,0.50158757,0,332,1,PAYMENT,5491.5,C1271041075,36605,31113.5,M1141500277,0,0,0,0
738,0.50158757,0,738,0.50158757,0,333,1,PAYMENT,3666.42,C1544895390,48117,44450.58,M712410791,0,0,0,0
737,0.50158757,0,737,0.50158757,0,334,1,PAYMENT,5507.18,C1971991758,36030,30522.82,M2126723403,0,0,0,0
736,0.50158757,0,736,0.50158757,0,335,1,DEBIT,4565.14,C201274566,30265,25699.86,C747464370,829892.09,1567434.81,0,0
735,0.50158757,0,735,0.50158757,0,336,1,PAYMENT,11348.71,C354605216,734899,723550.29,M824881806,0,0,0,0
734,0.50158757,0,734,0.50158757,0,337,1,TRANSFER,123179.97,C1447353473,7215,0,C20671747,12904.68,43691.09,0,0
733,0.50158757,0,733,0.50158757,0,338,1,PAYMENT,7073.6,C611289995,0,0,M663466110,0,0,0,0
732,0.50158757,0,732,0.50158757,0,339,1,PAYMENT,2803.83,C1129433283,0,0,M864138492,0,0,0,0
730,0.50158757,0,730,0.50158757,0,340,1,PAYMENT,106.81,C1810518740,0,0,M295180183,0,0,0,0
729,0.50158757,0,729,0.50158757,0,341,1,PAYMENT,6297.71,C1547883191,762,0,M1650113431,0,0,0,0
728,0.50158757,0,728,0.50158757,0,342,1,PAYMENT,2610.01,C1528769018,58697.54,56087.54,M183155105,0,0,0,0
727,0.50158757,0,727,0.50158757,0,343,1,PAYMENT,5320.1,C1089930529,56087.54,50767.43,M2001115307,0,0,0,0
726,0.50158757,0,726,0.50158757,0,344,1,PAYMENT,1460.63,C1429483328,1132,0,M172794870,0,0,0,0
725,0.50158757,0,725,0.50158757,0,345,1,TRANSFER,522264.81,C1927963027,24,0,C1234776885,11361,2025098.66,0,0
724,0.50158757,0,724,0.50158757,0,346,1,DEBIT,3584.21,C833240229,135496,131911.79,C1330106945,100614.05,24044.18,0,0
723,0.50158757,0,723,0.50158757,0,347,1,PAYMENT,3704.97,C1167088639,24553,20848.03,M707531688,0,0,0,0
722,0.50158757,0,722,0.50158757,0,348,1,PAYMENT,2773.61,C191568263,14332,11558.39,M1799635803,0,0,0,0
721,0.50158757,0,721,0.50158757,0,349,1,PAYMENT,3896.42,C751608431,11558.39,7661.97,M1723290893,0,0,0,0
719,0.50158757,0,719,0.50158757,0,350,1,PAYMENT,18781.84,C893640573,7661.97,0,M2085886997,0,0,0,0
718,0.50158757,0,718,0.50158757,0,351,1,PAYMENT,6660.33,C893523498,17710,11049.67,M1770070706,0,0,0,0
717,0.50158757,0,717,0.50158757,0,352,1,TRANSFER,26923.42,C1108517064,11049.67,0,C1983747920,199404.91,95508.95,0,0
716,0.50158757,0,716,0.50158757,0,353,1,TRANSFER,53783.57,C511354923,0,0,C1899073220,75514,420946.86,0,0
715,0.50158757,0,715,0.50158757,0,354,1,TRANSFER,80333.28,C992743048,0,0,C1749186397,321592.98,277515.05,0,0
714,0.50158757,0,714,0.50158757,0,355,1,TRANSFER,211075.91,C1540894701,0,0,C564160838,930082.81,1254956.07,0,0
713,0.50158757,0,713,0.50158757,0,356,1,TRANSFER,100677.86,C203149502,0,0,C1531333864,701567.56,55974.56,0,0
712,0.50158757,0,712,0.50158757,0,357,1,TRANSFER,473499.51,C1198197478,0,0,C453211571,883248.39,3461666.05,0,0
711,0.50158757,0,711,0.50158757,0,358,1,TRANSFER,1538200.39,C476579021,0,0,C1590550415,6977445.38,1.92E+07,0,0
710,0.50158757,0,710,0.50158757,0,359,1,TRANSFER,2421578.09,C106297322,0,0,C1590550415,8515645.77,1.92E+07,0,0
708,0.50158757,0,708,0.50158757,0,360,1,TRANSFER,1349670.68,C1419332030,0,0,C665576141,1538085.96,5515763.34,0,0
707,0.50158757,0,707,0.50158757,0,361,1,TRANSFER,314403.14,C1262110193,0,0,C1789550256,888232.25,4619798.56,0,0
706,0.50158757,0,706,0.50158757,0,362,1,TRANSFER,1457213.54,C396918327,0,0,C1590550415,1.09E+07,1.92E+07,0,0
705,0.50158757,0,705,0.50158757,0,363,1,TRANSFER,180368.84,C1055601039,0,0,C1359044626,1437353.34,16518.36,0,0
704,0.50158757,0,704,0.50158757,0,364,1,TRANSFER,445038.71,C547441493,0,0,C1531333864,802245.42,55974.56,0,0
703,0.50158757,0,703,0.50158757,0,365,1,TRANSFER,1123206.66,C967677821,0,0,C451111351,1773963.18,3940085.21,0,0
702,0.50158757,0,702,0.50158757,0,366,1,DEBIT,996,C1839206329,46132,45136,C998351292,88106.55,1015132.48,0,0
701,0.50158757,0,701,0.50158757,0,367,1,TRANSFER,176334.26,C169880779,45136,0,C1286084959,1251626.46,2107778.11,0,0
700,0.50158757,0,700,0.50158757,0,368,1,TRANSFER,161217.61,C552674617,0,0,C909295153,199733,5602234.95,0,0
699,0.50158757,0,699,0.50158757,0,369,1,TRANSFER,108443.61,C1974622245,0,0,C240650537,246974.3,0,0,0
697,0.50158757,0,697,0.50158757,0,370,1,TRANSFER,75442.68,C402808045,0,0,C1318822808,80469,500631.71,0,0
696,0.50158757,0,696,0.50158757,0,371,1,TRANSFER,55536.86,C332365138,0,0,C392292416,915902.37,3420103.09,0,0
695,0.50158757,0,695,0.50158757,0,372,1,TRANSFER,438437.09,C977160959,0,0,C248609774,740675.45,6453430.91,0,0
694,0.50158757,0,694,0.50158757,0,373,1,TRANSFER,928722.69,C1563053805,0,0,C985934102,1259119.8,971418.91,0,0
693,0.50158757,0,693,0.50158757,0,374,1,TRANSFER,1478772.04,C1464177809,0,0,C1170794006,1652668.12,22190.99,0,0
692,0.50158757,0,692,0.50158757,0,375,1,TRANSFER,2545478.01,C1057507014,0,0,C1590550415,1.24E+07,1.92E+07,0,0
691,0.50158757,0,691,0.50158757,0,376,1,TRANSFER,2061082.82,C2007599722,0,0,C1590550415,1.49E+07,1.92E+07,0,0
690,0.50158757,0,690,0.50158757,0,377,1,TRANSFER,983479.66,C2029780820,0,0,C1170794006,3131440.16,22190.99,0,0
689,0.50158757,0,689,0.50158757,0,378,1,TRANSFER,635507.97,C65080774,0,0,C747464370,834457.23,1567434.81,0,0
688,0.50158757,0,688,0.50158757,0,379,1,TRANSFER,848231.57,C2116179210,0,0,C1170794006,4114919.82,22190.99,0,0
686,0.50158757,0,686,0.50158757,0,380,1,TRANSFER,739112.93,C1172535934,0,0,C564160838,1141158.73,1254956.07,0,0
685,0.50158757,0,685,0.50158757,0,381,1,TRANSFER,324397.94,C1648700617,0,0,C932583850,373058.79,2719172.89,0,0
684,0.50158757,0,684,0.50158757,0,382,1,TRANSFER,982862.81,C1765900922,0,0,C985934102,2187842.49,971418.91,0,0
683,0.50158757,0,683,0.50158757,0,383,1,TRANSFER,955855,C94830685,0,0,C248609774,1179112.54,6453430.91,0,0
682,0.50158757,0,682,0.50158757,0,384,1,TRANSFER,179253.24,C1539947037,0,0,C1870252780,179614.1,46462.23,0,0
681,0.50158757,0,681,0.50158757,0,385,1,PAYMENT,5446.88,C270661321,666,0,M1964434661,0,0,0,0
680,0.50158757,0,680,0.50158757,0,386,1,PAYMENT,648.64,C1217312754,873,224.36,M1585571244,0,0,0,0
679,0.50158757,0,679,0.50158757,0,387,1,PAYMENT,8494.71,C1099552523,11129,2634.29,M66724371,0,0,0,0
678,0.50158757,0,678,0.50158757,0,388,1,CASH_OUT,373068.26,C1047934137,20034,0,C1286084959,1427960.73,2107778.11,0,0
677,0.50158757,0,677,0.50158757,0,389,1,CASH_IN,143236.26,C1862994526,0,143236.26,C1688019098,608932.17,97263.78,0,0
675,0.50158757,0,675,0.50158757,0,390,1,CASH_IN,228451.89,C1614133563,143236.26,371688.15,C2083562754,719678.38,1186556.81,0,0
674,0.50158757,0,674,0.50158757,0,391,1,CASH_IN,35902.49,C839771540,371688.15,407590.65,C2001112025,49003.3,0,0,0
673,0.50158757,0,673,0.50158757,0,392,1,CASH_IN,232953.64,C1037163664,407590.65,640544.28,C33524623,1172672.27,1517262.16,0,0
672,0.50158757,0,672,0.50158757,0,393,1,CASH_IN,65912.95,C180316302,640544.28,706457.23,C1330106945,104198.26,24044.18,0,0
671,0.50158757,0,671,0.50158757,0,394,1,CASH_IN,193492.68,C1200546947,706457.23,899949.91,C1531333864,1247284.13,55974.56,0,0
670,0.50158757,0,670,0.50158757,0,395,1,CASH_IN,60836.64,C443713699,899949.91,960786.56,C488044861,143436,5203.54,0,0
669,0.50158757,0,669,0.50158757,0,396,1,CASH_IN,62325.15,C695530017,960786.56,1023111.71,C564160838,1880271.66,1254956.07,0,0
668,0.50158757,0,668,0.50158757,0,397,1,CASH_IN,349640.51,C1493042329,1023111.71,1372752.22,C909295153,360950.61,5602234.95,0,0
667,0.50158757,0,667,0.50158757,0,398,1,CASH_IN,135324.19,C1751403001,1372752.22,1508076.41,C453211571,1356747.89,3461666.05,0,0
666,0.50158757,0,666,0.50158757,0,399,1,CASH_IN,380015.14,C1717433286,1508076.41,1888091.55,C401424608,1336470.16,1178808.14,0,0
663,0.50158757,0,663,0.50158757,0,400,1,CASH_IN,418688.27,C1756819670,1888091.55,2306779.82,C401424608,956455.03,1178808.14,0,0
662,0.50158757,0,662,0.50158757,0,401,1,CASH_IN,311023.52,C1078262677,2306779.82,2617803.34,C766572210,1477776.96,0,0,0
661,0.50158757,0,661,0.50158757,0,402,1,CASH_IN,151862.38,C178604517,2617803.34,2769665.72,C920011586,158858.48,0,0,0
660,0.50158757,0,660,0.50158757,0,403,1,CASH_IN,228710.05,C57624756,2769665.72,2998375.78,C1297685781,743792.14,16997.22,0,0
659,0.50158757,0,659,0.50158757,0,404,1,CASH_IN,220431.09,C1543518287,2998375.78,3218806.87,C451111351,2897169.84,3940085.21,0,0
658,0.50158757,0,658,0.50158757,0,405,1,CASH_IN,182861.45,C998242313,3218806.87,3401668.32,C485041780,192776.92,0,0,0
657,0.50158757,0,657,0.50158757,0,406,1,CASH_IN,231881.5,C464872674,3401668.32,3633549.82,C1509514333,894141.72,2415.16,0,0
656,0.50158757,0,656,0.50158757,0,407,1,CASH_IN,38071.17,C1659286984,3633549.82,3671620.98,C601893033,122487,54985.05,0,0
655,0.50158757,0,655,0.50158757,0,408,1,CASH_IN,87117.29,C1064905627,3671620.98,3758738.27,C75457651,501093.89,31469.78,0,0
654,0.50158757,0,654,0.50158757,0,409,1,CASH_IN,114271.72,C2072130509,3758738.27,3873009.99,C985934102,3170705.3,971418.91,0,0
652,0.50158757,0,652,0.50158757,0,410,1,CASH_IN,73199.1,C1260440107,3873009.99,3946209.08,C1749186397,401926.25,277515.05,0,0
651,0.50158757,0,651,0.50158757,0,411,1,CASH_IN,764772.98,C482307698,3946209.08,4710982.07,C985934102,3056433.58,971418.91,0,0
650,0.50158757,0,650,0.50158757,0,412,1,CASH_IN,106847.36,C1793899405,4710982.07,4817829.42,C575335780,335711.51,52415.15,0,0
649,0.50158757,0,649,0.50158757,0,413,1,CASH_IN,6287.28,C1765702,4817829.42,4824116.71,C1651855867,11274,0,0,0
648,0.50158757,0,648,0.50158757,0,414,1,CASH_IN,24936.34,C1302725372,4824116.71,4849053.05,C660143728,104408,42450.71,0,0
647,0.50158757,0,647,0.50158757,0,415,1,CASH_IN,55837.16,C713898436,4849053.05,4904890.21,C100555887,66800.82,10963.66,0,0
646,0.50158757,0,646,0.50158757,0,416,1,CASH_IN,63255.29,C632475595,4904890.21,4968145.5,C1100439041,237735.3,0,0,0
645,0.50158757,0,645,0.50158757,0,417,1,CASH_IN,104605.78,C1920305914,4968145.5,5072751.28,C357863579,207302.14,92307.65,0,0
644,0.50158757,0,644,0.50158757,0,418,1,CASH_IN,154160.82,C263833514,5072751.28,5226912.1,C503195940,157376,0,0,0
